,0
1541,"5, 288, Note_on_c, 9, 51, 74
"
1542,"5, 288, Note_on_c, 9, 36, 76
"
1543,"5, 303, Note_on_c, 9, 36, 0
"
1544,"5, 319, Note_on_c, 9, 51, 0
"
1545,"5, 352, Note_on_c, 9, 38, 116
"
1546,"5, 383, Note_on_c, 9, 38, 0
"
1547,"5, 384, Note_on_c, 9, 51, 80
"
1548,"5, 384, Note_on_c, 9, 44, 120
"
1549,"5, 415, Note_on_c, 9, 51, 0
"
1550,"5, 415, Note_on_c, 9, 44, 0
"
1551,"5, 480, Note_on_c, 9, 38, 104
"
1552,"5, 480, Note_on_c, 9, 51, 76
"
1553,"5, 511, Note_on_c, 9, 38, 0
"
1554,"5, 511, Note_on_c, 9, 51, 0
"
1555,"5, 512, Note_on_c, 9, 36, 76
"
1556,"5, 527, Note_on_c, 9, 36, 0
"
1557,"5, 544, Note_on_c, 9, 36, 76
"
1558,"5, 559, Note_on_c, 9, 36, 0
"
1559,"5, 576, Note_on_c, 9, 51, 74
"
1560,"5, 576, Note_on_c, 9, 36, 76
"
1561,"5, 591, Note_on_c, 9, 36, 0
"
1562,"5, 607, Note_on_c, 9, 51, 0
"
1563,"5, 672, Note_on_c, 9, 51, 80
"
1564,"5, 672, Note_on_c, 9, 38, 104
"
1565,"5, 672, Note_on_c, 9, 44, 120
"
1566,"5, 703, Note_on_c, 9, 51, 0
"
1567,"5, 703, Note_on_c, 9, 38, 0
"
1568,"5, 703, Note_on_c, 9, 44, 0
"
1569,"5, 768, Note_on_c, 9, 38, 118
"
1570,"5, 768, Note_on_c, 9, 51, 76
"
1571,"5, 799, Note_on_c, 9, 38, 0
"
1572,"5, 799, Note_on_c, 9, 51, 0
"
1573,"5, 864, Note_on_c, 9, 36, 76
"
1574,"5, 864, Note_on_c, 9, 51, 74
"
1575,"5, 879, Note_on_c, 9, 36, 0
"
1576,"5, 895, Note_on_c, 9, 51, 0
"
1577,"5, 928, Note_on_c, 9, 38, 116
"
1578,"5, 959, Note_on_c, 9, 38, 0
"
1579,"5, 960, Note_on_c, 9, 44, 120
"
1580,"5, 960, Note_on_c, 9, 51, 80
"
1581,"5, 991, Note_on_c, 9, 44, 0
"
1582,"5, 991, Note_on_c, 9, 51, 0
"
1583,"5, 1056, Note_on_c, 9, 38, 104
"
1584,"5, 1056, Note_on_c, 9, 51, 76
"
1585,"5, 1087, Note_on_c, 9, 38, 0
"
1586,"5, 1087, Note_on_c, 9, 51, 0
"
1587,"5, 1088, Note_on_c, 9, 36, 76
"
1588,"5, 1103, Note_on_c, 9, 36, 0
"
1589,"5, 1120, Note_on_c, 9, 36, 76
"
1590,"5, 1135, Note_on_c, 9, 36, 0
"
1591,"5, 1152, Note_on_c, 9, 51, 74
"
1592,"5, 1152, Note_on_c, 9, 36, 76
"
1593,"5, 1167, Note_on_c, 9, 36, 0
"
1594,"5, 1183, Note_on_c, 9, 51, 0
"
1595,"5, 1248, Note_on_c, 9, 51, 80
"
1596,"5, 1248, Note_on_c, 9, 38, 104
"
1597,"5, 1248, Note_on_c, 9, 44, 120
"
1598,"5, 1279, Note_on_c, 9, 51, 0
"
1599,"5, 1279, Note_on_c, 9, 38, 0
"
1600,"5, 1279, Note_on_c, 9, 44, 0
"
1601,"5, 1344, Note_on_c, 9, 38, 118
"
1602,"5, 1344, Note_on_c, 9, 51, 76
"
1603,"5, 1375, Note_on_c, 9, 38, 0
"
1604,"5, 1375, Note_on_c, 9, 51, 0
"
1605,"5, 1440, Note_on_c, 9, 36, 76
"
1606,"5, 1440, Note_on_c, 9, 51, 80
"
1607,"5, 1455, Note_on_c, 9, 36, 0
"
1608,"5, 1471, Note_on_c, 9, 51, 0
"
1609,"5, 1504, Note_on_c, 9, 38, 116
"
1610,"5, 1535, Note_on_c, 9, 38, 0
"
1611,"5, 1536, Note_on_c, 9, 44, 120
"
1612,"5, 1536, Note_on_c, 9, 51, 80
"
1613,"5, 1567, Note_on_c, 9, 44, 0
"
1614,"5, 1567, Note_on_c, 9, 51, 0
"
1615,"5, 1632, Note_on_c, 9, 38, 104
"
1616,"5, 1632, Note_on_c, 9, 51, 76
"
1617,"5, 1663, Note_on_c, 9, 38, 0
"
1618,"5, 1663, Note_on_c, 9, 51, 0
"
1619,"5, 1728, Note_on_c, 9, 51, 74
"
1620,"5, 1728, Note_on_c, 9, 36, 76
"
1621,"5, 1743, Note_on_c, 9, 36, 0
"
1622,"5, 1759, Note_on_c, 9, 51, 0
"
1623,"5, 1824, Note_on_c, 9, 38, 104
"
1624,"5, 1824, Note_on_c, 9, 51, 80
"
1625,"5, 1824, Note_on_c, 9, 44, 120
"
1626,"5, 1855, Note_on_c, 9, 38, 0
"
1627,"5, 1855, Note_on_c, 9, 51, 0
"
1628,"5, 1855, Note_on_c, 9, 44, 0
"
1629,"5, 1920, Note_on_c, 9, 51, 76
"
1630,"5, 1920, Note_on_c, 9, 38, 118
"
1631,"5, 1951, Note_on_c, 9, 51, 0
"
1632,"5, 1951, Note_on_c, 9, 38, 0
"
1633,"5, 2016, Note_on_c, 9, 36, 76
"
1634,"5, 2016, Note_on_c, 9, 51, 74
"
1635,"5, 2031, Note_on_c, 9, 36, 0
"
1636,"5, 2047, Note_on_c, 9, 51, 0
"
1637,"5, 2080, Note_on_c, 9, 38, 116
"
1638,"5, 2111, Note_on_c, 9, 38, 0
"
1639,"5, 2112, Note_on_c, 9, 44, 120
"
1640,"5, 2112, Note_on_c, 9, 51, 80
"
1641,"5, 2143, Note_on_c, 9, 44, 0
"
1642,"5, 2143, Note_on_c, 9, 51, 0
"
1643,"5, 2208, Note_on_c, 9, 38, 104
"
1644,"5, 2208, Note_on_c, 9, 51, 76
"
1645,"5, 2239, Note_on_c, 9, 38, 0
"
1646,"5, 2239, Note_on_c, 9, 51, 0
"
1647,"5, 2304, Note_on_c, 9, 36, 76
"
1648,"5, 2304, Note_on_c, 9, 51, 74
"
1649,"5, 2319, Note_on_c, 9, 36, 0
"
1650,"5, 2335, Note_on_c, 9, 51, 0
"
1651,"5, 2400, Note_on_c, 9, 44, 120
"
1652,"5, 2400, Note_on_c, 9, 38, 104
"
1653,"5, 2400, Note_on_c, 9, 51, 80
"
1654,"5, 2431, Note_on_c, 9, 44, 0
"
1655,"5, 2431, Note_on_c, 9, 38, 0
"
1656,"5, 2431, Note_on_c, 9, 51, 0
"
1657,"5, 2496, Note_on_c, 9, 51, 76
"
1658,"5, 2496, Note_on_c, 9, 38, 118
"
1659,"5, 2527, Note_on_c, 9, 51, 0
"
1660,"5, 2527, Note_on_c, 9, 38, 0
"
1661,"5, 2592, Note_on_c, 9, 51, 74
"
1662,"5, 2592, Note_on_c, 9, 36, 76
"
1663,"5, 2607, Note_on_c, 9, 36, 0
"
1664,"5, 2623, Note_on_c, 9, 51, 0
"
1665,"5, 2656, Note_on_c, 9, 38, 116
"
1666,"5, 2687, Note_on_c, 9, 38, 0
"
1667,"5, 2688, Note_on_c, 9, 44, 120
"
1668,"5, 2688, Note_on_c, 9, 51, 80
"
1669,"5, 2719, Note_on_c, 9, 44, 0
"
1670,"5, 2719, Note_on_c, 9, 51, 0
"
1671,"5, 2784, Note_on_c, 9, 51, 76
"
1672,"5, 2784, Note_on_c, 9, 38, 104
"
1673,"5, 2784, Note_on_c, 9, 36, 76
"
1674,"5, 2799, Note_on_c, 9, 36, 0
"
1675,"5, 2815, Note_on_c, 9, 51, 0
"
1676,"5, 2815, Note_on_c, 9, 38, 0
"
1677,"5, 2880, Note_on_c, 9, 51, 74
"
1678,"5, 2880, Note_on_c, 9, 36, 76
"
1679,"5, 2895, Note_on_c, 9, 36, 0
"
1680,"5, 2911, Note_on_c, 9, 51, 0
"
1681,"5, 2976, Note_on_c, 9, 51, 80
"
1682,"5, 2976, Note_on_c, 9, 44, 120
"
1683,"5, 2976, Note_on_c, 9, 38, 104
"
1684,"5, 3007, Note_on_c, 9, 51, 0
"
1685,"5, 3007, Note_on_c, 9, 44, 0
"
1686,"5, 3007, Note_on_c, 9, 38, 0
"
1687,"5, 3072, Note_on_c, 9, 36, 76
"
1688,"5, 3072, Note_on_c, 9, 38, 118
"
1689,"5, 3072, Note_on_c, 9, 51, 76
"
1690,"5, 3087, Note_on_c, 9, 36, 0
"
1691,"5, 3103, Note_on_c, 9, 38, 0
"
1692,"5, 3103, Note_on_c, 9, 51, 0
"
1693,"5, 3168, Note_on_c, 9, 36, 76
"
1694,"5, 3168, Note_on_c, 9, 51, 74
"
1695,"5, 3183, Note_on_c, 9, 36, 0
"
1696,"5, 3199, Note_on_c, 9, 51, 0
"
1697,"5, 3232, Note_on_c, 9, 38, 116
"
1698,"5, 3263, Note_on_c, 9, 38, 0
"
1699,"5, 3264, Note_on_c, 9, 44, 120
"
1700,"5, 3264, Note_on_c, 9, 51, 80
"
1701,"5, 3295, Note_on_c, 9, 44, 0
"
1702,"5, 3295, Note_on_c, 9, 51, 0
"
1703,"5, 3360, Note_on_c, 9, 51, 76
"
1704,"5, 3360, Note_on_c, 9, 38, 104
"
1705,"5, 3360, Note_on_c, 9, 36, 76
"
1706,"5, 3375, Note_on_c, 9, 36, 0
"
1707,"5, 3391, Note_on_c, 9, 51, 0
"
1708,"5, 3391, Note_on_c, 9, 38, 0
"
1709,"5, 3456, Note_on_c, 9, 49, 70
"
1710,"5, 3456, Note_on_c, 9, 36, 76
"
1711,"5, 3471, Note_on_c, 9, 36, 0
"
1712,"5, 3487, Note_on_c, 9, 49, 0
"
1713,"5, 3552, Note_on_c, 9, 51, 80
"
1714,"5, 3552, Note_on_c, 9, 44, 120
"
1715,"5, 3552, Note_on_c, 9, 38, 104
"
1716,"5, 3583, Note_on_c, 9, 51, 0
"
1717,"5, 3583, Note_on_c, 9, 44, 0
"
1718,"5, 3583, Note_on_c, 9, 38, 0
"
1719,"5, 3648, Note_on_c, 9, 51, 76
"
1720,"5, 3648, Note_on_c, 9, 38, 118
"
1721,"5, 3679, Note_on_c, 9, 51, 0
"
1722,"5, 3679, Note_on_c, 9, 38, 0
"
1723,"5, 3744, Note_on_c, 9, 51, 74
"
1724,"5, 3744, Note_on_c, 9, 36, 76
"
1725,"5, 3759, Note_on_c, 9, 36, 0
"
1726,"5, 3775, Note_on_c, 9, 51, 0
"
1727,"5, 3808, Note_on_c, 9, 38, 116
"
1728,"5, 3839, Note_on_c, 9, 38, 0
"
1729,"5, 3840, Note_on_c, 9, 44, 120
"
1730,"5, 3840, Note_on_c, 9, 51, 80
"
1731,"5, 3871, Note_on_c, 9, 44, 0
"
1732,"5, 3871, Note_on_c, 9, 51, 0
"
1733,"5, 3936, Note_on_c, 9, 38, 104
"
1734,"5, 3936, Note_on_c, 9, 51, 76
"
1735,"5, 3967, Note_on_c, 9, 38, 0
"
1736,"5, 3967, Note_on_c, 9, 51, 0
"
1737,"5, 4032, Note_on_c, 9, 51, 74
"
1738,"5, 4032, Note_on_c, 9, 36, 76
"
1739,"5, 4047, Note_on_c, 9, 36, 0
"
1740,"5, 4063, Note_on_c, 9, 51, 0
"
1741,"5, 4128, Note_on_c, 9, 51, 80
"
1742,"5, 4128, Note_on_c, 9, 44, 120
"
1743,"5, 4128, Note_on_c, 9, 38, 104
"
1744,"5, 4159, Note_on_c, 9, 51, 0
"
1745,"5, 4159, Note_on_c, 9, 44, 0
"
1746,"5, 4159, Note_on_c, 9, 38, 0
"
1747,"5, 4224, Note_on_c, 9, 51, 76
"
1748,"5, 4224, Note_on_c, 9, 38, 118
"
1749,"5, 4255, Note_on_c, 9, 51, 0
"
1750,"5, 4255, Note_on_c, 9, 38, 0
"
1751,"5, 4320, Note_on_c, 9, 36, 76
"
1752,"5, 4320, Note_on_c, 9, 51, 74
"
1753,"5, 4335, Note_on_c, 9, 36, 0
"
1754,"5, 4351, Note_on_c, 9, 51, 0
"
1755,"5, 4384, Note_on_c, 9, 38, 116
"
1756,"5, 4415, Note_on_c, 9, 38, 0
"
1757,"5, 4416, Note_on_c, 9, 44, 120
"
1758,"5, 4416, Note_on_c, 9, 51, 80
"
1759,"5, 4447, Note_on_c, 9, 44, 0
"
1760,"5, 4447, Note_on_c, 9, 51, 0
"
1761,"5, 4512, Note_on_c, 9, 38, 104
"
1762,"5, 4512, Note_on_c, 9, 51, 76
"
1763,"5, 4543, Note_on_c, 9, 38, 0
"
1764,"5, 4543, Note_on_c, 9, 51, 0
"
1765,"5, 4608, Note_on_c, 9, 51, 74
"
1766,"5, 4608, Note_on_c, 9, 36, 76
"
1767,"5, 4623, Note_on_c, 9, 36, 0
"
1768,"5, 4639, Note_on_c, 9, 51, 0
"
1769,"5, 4704, Note_on_c, 9, 51, 80
"
1770,"5, 4704, Note_on_c, 9, 44, 120
"
1771,"5, 4704, Note_on_c, 9, 38, 104
"
1772,"5, 4735, Note_on_c, 9, 51, 0
"
1773,"5, 4735, Note_on_c, 9, 44, 0
"
1774,"5, 4735, Note_on_c, 9, 38, 0
"
1775,"5, 4800, Note_on_c, 9, 51, 76
"
1776,"5, 4800, Note_on_c, 9, 38, 118
"
1777,"5, 4831, Note_on_c, 9, 51, 0
"
1778,"5, 4831, Note_on_c, 9, 38, 0
"
1779,"5, 4896, Note_on_c, 9, 51, 74
"
1780,"5, 4896, Note_on_c, 9, 36, 76
"
1781,"5, 4911, Note_on_c, 9, 36, 0
"
1782,"5, 4927, Note_on_c, 9, 51, 0
"
1783,"5, 4960, Note_on_c, 9, 38, 116
"
1784,"5, 4991, Note_on_c, 9, 38, 0
"
1785,"5, 4992, Note_on_c, 9, 44, 120
"
1786,"5, 4992, Note_on_c, 9, 51, 80
"
1787,"5, 5023, Note_on_c, 9, 44, 0
"
1788,"5, 5023, Note_on_c, 9, 51, 0
"
1789,"5, 5088, Note_on_c, 9, 38, 104
"
1790,"5, 5088, Note_on_c, 9, 36, 76
"
1791,"5, 5088, Note_on_c, 9, 51, 76
"
1792,"5, 5103, Note_on_c, 9, 36, 0
"
1793,"5, 5119, Note_on_c, 9, 38, 0
"
1794,"5, 5119, Note_on_c, 9, 51, 0
"
1795,"5, 5184, Note_on_c, 9, 51, 74
"
1796,"5, 5184, Note_on_c, 9, 36, 76
"
1797,"5, 5199, Note_on_c, 9, 36, 0
"
1798,"5, 5215, Note_on_c, 9, 51, 0
"
1799,"5, 5280, Note_on_c, 9, 44, 120
"
1800,"5, 5280, Note_on_c, 9, 38, 104
"
1801,"5, 5280, Note_on_c, 9, 51, 80
"
1802,"5, 5311, Note_on_c, 9, 44, 0
"
1803,"5, 5311, Note_on_c, 9, 38, 0
"
1804,"5, 5311, Note_on_c, 9, 51, 0
"
1805,"5, 5376, Note_on_c, 9, 38, 118
"
1806,"5, 5376, Note_on_c, 9, 36, 76
"
1807,"5, 5376, Note_on_c, 9, 51, 76
"
1808,"5, 5391, Note_on_c, 9, 36, 0
"
1809,"5, 5407, Note_on_c, 9, 38, 0
"
1810,"5, 5407, Note_on_c, 9, 51, 0
"
1811,"5, 5472, Note_on_c, 9, 51, 74
"
1812,"5, 5472, Note_on_c, 9, 36, 76
"
1813,"5, 5487, Note_on_c, 9, 36, 0
"
1814,"5, 5503, Note_on_c, 9, 51, 0
"
1815,"5, 5536, Note_on_c, 9, 38, 116
"
1816,"5, 5567, Note_on_c, 9, 38, 0
"
1817,"5, 5568, Note_on_c, 9, 51, 80
"
1818,"5, 5568, Note_on_c, 9, 44, 120
"
1819,"5, 5599, Note_on_c, 9, 51, 0
"
1820,"5, 5599, Note_on_c, 9, 44, 0
"
1821,"5, 5664, Note_on_c, 9, 36, 76
"
1822,"5, 5664, Note_on_c, 9, 51, 76
"
1823,"5, 5664, Note_on_c, 9, 38, 104
"
1824,"5, 5679, Note_on_c, 9, 36, 0
"
1825,"5, 5695, Note_on_c, 9, 51, 0
"
1826,"5, 5695, Note_on_c, 9, 38, 0
"
1827,"5, 5760, Note_on_c, 9, 36, 76
"
1828,"5, 5760, Note_on_c, 9, 57, 70
"
1829,"5, 5775, Note_on_c, 9, 36, 0
"
1830,"5, 5791, Note_on_c, 9, 57, 0
"
1831,"5, 5856, Note_on_c, 9, 38, 104
"
1832,"5, 5856, Note_on_c, 9, 51, 80
"
1833,"5, 5856, Note_on_c, 9, 44, 120
"
1834,"5, 5887, Note_on_c, 9, 38, 0
"
1835,"5, 5887, Note_on_c, 9, 51, 0
"
1836,"5, 5887, Note_on_c, 9, 44, 0
"
1837,"5, 5952, Note_on_c, 9, 51, 76
"
1838,"5, 5952, Note_on_c, 9, 38, 118
"
1839,"5, 5983, Note_on_c, 9, 51, 0
"
1840,"5, 5983, Note_on_c, 9, 38, 0
"
1841,"5, 6048, Note_on_c, 9, 36, 76
"
1842,"5, 6048, Note_on_c, 9, 49, 74
"
1843,"5, 6063, Note_on_c, 9, 36, 0
"
1844,"5, 6079, Note_on_c, 9, 49, 0
"
1845,"5, 6112, Note_on_c, 9, 38, 116
"
1846,"5, 6143, Note_on_c, 9, 38, 0
"
1847,"5, 6144, Note_on_c, 9, 51, 80
"
1848,"5, 6144, Note_on_c, 9, 44, 120
"
1849,"5, 6175, Note_on_c, 9, 51, 0
"
1850,"5, 6175, Note_on_c, 9, 44, 0
"
1851,"5, 6240, Note_on_c, 9, 38, 104
"
1852,"5, 6240, Note_on_c, 9, 51, 76
"
1853,"5, 6271, Note_on_c, 9, 38, 0
"
1854,"5, 6271, Note_on_c, 9, 51, 0
"
1855,"5, 6336, Note_on_c, 9, 36, 76
"
1856,"5, 6336, Note_on_c, 9, 51, 74
"
1857,"5, 6351, Note_on_c, 9, 36, 0
"
1858,"5, 6367, Note_on_c, 9, 51, 0
"
1859,"5, 6432, Note_on_c, 9, 51, 80
"
1860,"5, 6432, Note_on_c, 9, 38, 104
"
1861,"5, 6432, Note_on_c, 9, 44, 120
"
1862,"5, 6463, Note_on_c, 9, 51, 0
"
1863,"5, 6463, Note_on_c, 9, 38, 0
"
1864,"5, 6463, Note_on_c, 9, 44, 0
"
1865,"5, 6528, Note_on_c, 9, 51, 76
"
1866,"5, 6528, Note_on_c, 9, 38, 118
"
1867,"5, 6559, Note_on_c, 9, 51, 0
"
1868,"5, 6559, Note_on_c, 9, 38, 0
"
1869,"5, 6624, Note_on_c, 9, 51, 74
"
1870,"5, 6624, Note_on_c, 9, 36, 76
"
1871,"5, 6639, Note_on_c, 9, 36, 0
"
1872,"5, 6655, Note_on_c, 9, 51, 0
"
1873,"5, 6688, Note_on_c, 9, 38, 116
"
1874,"5, 6719, Note_on_c, 9, 38, 0
"
1875,"5, 6720, Note_on_c, 9, 51, 80
"
1876,"5, 6720, Note_on_c, 9, 44, 120
"
1877,"5, 6751, Note_on_c, 9, 51, 0
"
1878,"5, 6751, Note_on_c, 9, 44, 0
"
1879,"5, 6816, Note_on_c, 9, 51, 76
"
1880,"5, 6816, Note_on_c, 9, 38, 104
"
1881,"5, 6847, Note_on_c, 9, 51, 0
"
1882,"5, 6847, Note_on_c, 9, 38, 0
"
1883,"5, 6912, Note_on_c, 9, 51, 74
"
1884,"5, 6912, Note_on_c, 9, 36, 76
"
1885,"5, 6927, Note_on_c, 9, 36, 0
"
1886,"5, 6943, Note_on_c, 9, 51, 0
"
1887,"5, 7008, Note_on_c, 9, 51, 80
"
1888,"5, 7008, Note_on_c, 9, 38, 104
"
1889,"5, 7008, Note_on_c, 9, 44, 120
"
1890,"5, 7039, Note_on_c, 9, 51, 0
"
1891,"5, 7039, Note_on_c, 9, 38, 0
"
1892,"5, 7039, Note_on_c, 9, 44, 0
"
1893,"5, 7104, Note_on_c, 9, 51, 76
"
1894,"5, 7104, Note_on_c, 9, 38, 118
"
1895,"5, 7135, Note_on_c, 9, 51, 0
"
1896,"5, 7135, Note_on_c, 9, 38, 0
"
1897,"5, 7200, Note_on_c, 9, 36, 76
"
1898,"5, 7200, Note_on_c, 9, 51, 74
"
1899,"5, 7215, Note_on_c, 9, 36, 0
"
1900,"5, 7231, Note_on_c, 9, 51, 0
"
1901,"5, 7264, Note_on_c, 9, 38, 116
"
1902,"5, 7295, Note_on_c, 9, 38, 0
"
1903,"5, 7296, Note_on_c, 9, 51, 80
"
1904,"5, 7296, Note_on_c, 9, 44, 120
"
1905,"5, 7327, Note_on_c, 9, 51, 0
"
1906,"5, 7327, Note_on_c, 9, 44, 0
"
1907,"5, 7392, Note_on_c, 9, 38, 104
"
1908,"5, 7392, Note_on_c, 9, 36, 76
"
1909,"5, 7392, Note_on_c, 9, 51, 76
"
1910,"5, 7407, Note_on_c, 9, 36, 0
"
1911,"5, 7423, Note_on_c, 9, 38, 0
"
1912,"5, 7423, Note_on_c, 9, 51, 0
"
1913,"5, 7488, Note_on_c, 9, 51, 74
"
1914,"5, 7488, Note_on_c, 9, 36, 76
"
1915,"5, 7503, Note_on_c, 9, 36, 0
"
1916,"5, 7519, Note_on_c, 9, 51, 0
"
1917,"5, 7584, Note_on_c, 9, 38, 104
"
1918,"5, 7584, Note_on_c, 9, 51, 80
"
1919,"5, 7584, Note_on_c, 9, 44, 120
"
1920,"5, 7615, Note_on_c, 9, 38, 0
"
1921,"5, 7615, Note_on_c, 9, 51, 0
"
1922,"5, 7615, Note_on_c, 9, 44, 0
"
1923,"5, 7680, Note_on_c, 9, 36, 76
"
1924,"5, 7680, Note_on_c, 9, 51, 76
"
1925,"5, 7680, Note_on_c, 9, 38, 118
"
1926,"5, 7695, Note_on_c, 9, 36, 0
"
1927,"5, 7711, Note_on_c, 9, 51, 0
"
1928,"5, 7711, Note_on_c, 9, 38, 0
"
1929,"5, 7776, Note_on_c, 9, 51, 74
"
1930,"5, 7776, Note_on_c, 9, 36, 76
"
1931,"5, 7791, Note_on_c, 9, 36, 0
"
1932,"5, 7807, Note_on_c, 9, 51, 0
"
1933,"5, 7840, Note_on_c, 9, 38, 116
"
1934,"5, 7871, Note_on_c, 9, 38, 0
"
1935,"5, 7872, Note_on_c, 9, 51, 80
"
1936,"5, 7872, Note_on_c, 9, 44, 120
"
1937,"5, 7903, Note_on_c, 9, 51, 0
"
1938,"5, 7903, Note_on_c, 9, 44, 0
"
1939,"5, 7968, Note_on_c, 9, 38, 104
"
1940,"5, 7968, Note_on_c, 9, 36, 76
"
1941,"5, 7968, Note_on_c, 9, 51, 76
"
1942,"5, 7983, Note_on_c, 9, 36, 0
"
1943,"5, 7999, Note_on_c, 9, 38, 0
"
1944,"5, 7999, Note_on_c, 9, 51, 0
"
1945,"5, 8064, Note_on_c, 9, 36, 76
"
1946,"5, 8064, Note_on_c, 9, 49, 74
"
1947,"5, 8079, Note_on_c, 9, 36, 0
"
1948,"5, 8095, Note_on_c, 9, 49, 0
"
1949,"5, 8160, Note_on_c, 9, 38, 104
"
1950,"5, 8160, Note_on_c, 9, 44, 120
"
1951,"5, 8160, Note_on_c, 9, 51, 80
"
1952,"5, 8191, Note_on_c, 9, 38, 0
"
1953,"5, 8191, Note_on_c, 9, 44, 0
"
1954,"5, 8191, Note_on_c, 9, 51, 0
"
1955,"5, 8256, Note_on_c, 9, 57, 76
"
1956,"5, 8256, Note_on_c, 9, 38, 118
"
1957,"5, 8256, Note_on_c, 9, 36, 76
"
1958,"5, 8271, Note_on_c, 9, 36, 0
"
1959,"5, 8287, Note_on_c, 9, 57, 0
"
1960,"5, 8287, Note_on_c, 9, 38, 0
"
1961,"5, 8352, Note_on_c, 9, 36, 76
"
1962,"5, 8352, Note_on_c, 9, 49, 74
"
1963,"5, 8367, Note_on_c, 9, 36, 0
"
1964,"5, 8383, Note_on_c, 9, 49, 0
"
1965,"5, 8416, Note_on_c, 9, 38, 116
"
1966,"5, 8447, Note_on_c, 9, 38, 0
"
1967,"5, 8448, Note_on_c, 9, 51, 80
"
1968,"5, 8448, Note_on_c, 9, 44, 120
"
1969,"5, 8479, Note_on_c, 9, 51, 0
"
1970,"5, 8479, Note_on_c, 9, 44, 0
"
1971,"5, 8544, Note_on_c, 9, 38, 104
"
1972,"5, 8544, Note_on_c, 9, 51, 76
"
1973,"5, 8575, Note_on_c, 9, 38, 0
"
1974,"5, 8575, Note_on_c, 9, 51, 0
"
1975,"5, 8640, Note_on_c, 9, 36, 76
"
1976,"5, 8640, Note_on_c, 9, 51, 74
"
1977,"5, 8655, Note_on_c, 9, 36, 0
"
1978,"5, 8671, Note_on_c, 9, 51, 0
"
1979,"5, 8736, Note_on_c, 9, 44, 120
"
1980,"5, 8736, Note_on_c, 9, 51, 80
"
1981,"5, 8736, Note_on_c, 9, 38, 104
"
1982,"5, 8767, Note_on_c, 9, 44, 0
"
1983,"5, 8767, Note_on_c, 9, 51, 0
"
1984,"5, 8767, Note_on_c, 9, 38, 0
"
1985,"5, 8832, Note_on_c, 9, 38, 118
"
1986,"5, 8832, Note_on_c, 9, 51, 76
"
1987,"5, 8863, Note_on_c, 9, 38, 0
"
1988,"5, 8863, Note_on_c, 9, 51, 0
"
1989,"5, 8928, Note_on_c, 9, 36, 76
"
1990,"5, 8928, Note_on_c, 9, 51, 74
"
1991,"5, 8943, Note_on_c, 9, 36, 0
"
1992,"5, 8959, Note_on_c, 9, 51, 0
"
1993,"5, 8992, Note_on_c, 9, 38, 116
"
1994,"5, 9023, Note_on_c, 9, 38, 0
"
1995,"5, 9024, Note_on_c, 9, 44, 120
"
1996,"5, 9024, Note_on_c, 9, 51, 80
"
1997,"5, 9055, Note_on_c, 9, 44, 0
"
1998,"5, 9055, Note_on_c, 9, 51, 0
"
1999,"5, 9120, Note_on_c, 9, 51, 76
"
2000,"5, 9120, Note_on_c, 9, 38, 104
"
2001,"5, 9151, Note_on_c, 9, 51, 0
"
2002,"5, 9151, Note_on_c, 9, 38, 0
"
2003,"5, 9216, Note_on_c, 9, 51, 74
"
2004,"5, 9216, Note_on_c, 9, 36, 76
"
2005,"5, 9231, Note_on_c, 9, 36, 0
"
2006,"5, 9247, Note_on_c, 9, 51, 0
"
2007,"5, 9312, Note_on_c, 9, 38, 104
"
2008,"5, 9312, Note_on_c, 9, 51, 80
"
2009,"5, 9312, Note_on_c, 9, 44, 120
"
2010,"5, 9343, Note_on_c, 9, 38, 0
"
2011,"5, 9343, Note_on_c, 9, 51, 0
"
2012,"5, 9343, Note_on_c, 9, 44, 0
"
2013,"5, 9376, Note_on_c, 9, 36, 76
"
2014,"5, 9376, Note_on_c, 9, 49, 86
"
2015,"5, 9391, Note_on_c, 9, 36, 0
"
2016,"5, 9391, Note_on_c, 9, 49, 0
"
2017,"5, 9408, Note_on_c, 9, 38, 118
"
2018,"5, 9408, Note_on_c, 9, 51, 76
"
2019,"5, 9439, Note_on_c, 9, 38, 0
"
2020,"5, 9439, Note_on_c, 9, 51, 0
"
2021,"5, 9440, Note_on_c, 9, 36, 76
"
2022,"5, 9440, Note_on_c, 9, 49, 86
"
2023,"5, 9455, Note_on_c, 9, 36, 0
"
2024,"5, 9455, Note_on_c, 9, 49, 0
"
2025,"5, 9504, Note_on_c, 9, 36, 76
"
2026,"5, 9504, Note_on_c, 9, 57, 86
"
2027,"5, 9504, Note_on_c, 9, 51, 74
"
2028,"5, 9519, Note_on_c, 9, 36, 0
"
2029,"5, 9519, Note_on_c, 9, 57, 0
"
2030,"5, 9535, Note_on_c, 9, 51, 0
"
2031,"5, 9568, Note_on_c, 9, 38, 116
"
2032,"5, 9599, Note_on_c, 9, 38, 0
"
2033,"5, 9600, Note_on_c, 9, 51, 80
"
2034,"5, 9600, Note_on_c, 9, 44, 120
"
2035,"5, 9631, Note_on_c, 9, 51, 0
"
2036,"5, 9631, Note_on_c, 9, 44, 0
"
2037,"5, 9696, Note_on_c, 9, 38, 104
"
2038,"5, 9696, Note_on_c, 9, 51, 76
"
2039,"5, 9696, Note_on_c, 9, 36, 76
"
2040,"5, 9711, Note_on_c, 9, 36, 0
"
2041,"5, 9727, Note_on_c, 9, 38, 0
"
