,0
446,"3, 20635, Note_on_c, 1, 41, 0
"
447,"3, 20640, Note_on_c, 1, 43, 73
"
448,"3, 20729, Note_on_c, 1, 31, 50
"
449,"3, 20748, Note_on_c, 1, 43, 0
"
450,"3, 20761, Note_on_c, 1, 31, 0
"
451,"3, 20761, Note_on_c, 1, 43, 73
"
452,"3, 20842, Note_on_c, 1, 43, 0
"
453,"3, 20880, Note_on_c, 1, 44, 72
"
454,"3, 20944, Note_on_c, 1, 44, 0
"
455,"3, 20969, Note_on_c, 1, 44, 65
"
456,"3, 21000, Note_on_c, 1, 51, 58
"
457,"3, 21004, Note_on_c, 1, 44, 0
"
458,"3, 21115, Note_on_c, 1, 51, 0
"
459,"3, 21120, Note_on_c, 1, 34, 58
"
460,"3, 21204, Note_on_c, 1, 34, 0
"
461,"3, 21240, Note_on_c, 1, 34, 73
"
462,"3, 21348, Note_on_c, 1, 34, 0
"
463,"3, 21360, Note_on_c, 1, 46, 79
"
464,"3, 21449, Note_on_c, 1, 41, 55
"
465,"3, 21469, Note_on_c, 1, 41, 0
"
466,"3, 21475, Note_on_c, 1, 46, 0
"
467,"3, 21480, Note_on_c, 1, 53, 72
"
468,"3, 21569, Note_on_c, 1, 53, 0
"
469,"3, 21569, Note_on_c, 1, 41, 57
"
470,"3, 21586, Note_on_c, 1, 41, 0
"
471,"3, 21600, Note_on_c, 1, 46, 67
"
472,"3, 21688, Note_on_c, 1, 34, 60
"
473,"3, 21691, Note_on_c, 1, 46, 0
"
474,"3, 21719, Note_on_c, 1, 34, 0
"
475,"3, 21720, Note_on_c, 1, 46, 69
"
476,"3, 21835, Note_on_c, 1, 46, 0
"
477,"3, 21840, Note_on_c, 1, 39, 68
"
478,"3, 21878, Note_on_c, 1, 39, 0
"
479,"3, 21931, Note_on_c, 1, 39, 54
"
480,"3, 21965, Note_on_c, 1, 34, 75
"
481,"3, 21969, Note_on_c, 1, 39, 0
"
482,"3, 22075, Note_on_c, 1, 34, 0
"
483,"3, 22080, Note_on_c, 1, 32, 64
"
484,"3, 22200, Note_on_c, 1, 39, 62
"
485,"3, 22222, Note_on_c, 1, 32, 0
"
486,"3, 22320, Note_on_c, 1, 44, 68
"
487,"3, 22329, Note_on_c, 1, 39, 0
"
488,"3, 22440, Note_on_c, 1, 39, 79
"
489,"3, 22445, Note_on_c, 1, 44, 0
"
490,"3, 22524, Note_on_c, 1, 32, 55
"
491,"3, 22531, Note_on_c, 1, 39, 0
"
492,"3, 22555, Note_on_c, 1, 32, 0
"
493,"3, 22560, Note_on_c, 1, 31, 71
"
494,"3, 22680, Note_on_c, 1, 43, 54
"
495,"3, 22689, Note_on_c, 1, 31, 0
"
496,"3, 22800, Note_on_c, 1, 39, 66
"
497,"3, 22814, Note_on_c, 1, 43, 0
"
498,"3, 22920, Note_on_c, 1, 35, 72
"
499,"3, 22923, Note_on_c, 1, 39, 0
"
500,"3, 23035, Note_on_c, 1, 35, 0
"
501,"3, 23040, Note_on_c, 1, 48, 68
"
502,"3, 23160, Note_on_c, 1, 36, 62
"
503,"3, 23179, Note_on_c, 1, 48, 0
"
504,"3, 23280, Note_on_c, 1, 39, 66
"
505,"3, 23289, Note_on_c, 1, 36, 0
"
506,"3, 23400, Note_on_c, 1, 43, 64
"
507,"3, 23408, Note_on_c, 1, 39, 0
"
508,"3, 23515, Note_on_c, 1, 43, 0
"
509,"3, 23520, Note_on_c, 1, 41, 84
"
510,"3, 23609, Note_on_c, 1, 36, 35
"
511,"3, 23613, Note_on_c, 1, 41, 0
"
512,"3, 23640, Note_on_c, 1, 36, 0
"
513,"3, 23640, Note_on_c, 1, 48, 67
"
514,"3, 23745, Note_on_c, 1, 48, 0
"
515,"3, 23760, Note_on_c, 1, 45, 75
"
516,"3, 23880, Note_on_c, 1, 45, 0
"
517,"3, 23880, Note_on_c, 1, 41, 77
"
518,"3, 23931, Note_on_c, 1, 41, 0
"
519,"3, 23969, Note_on_c, 1, 36, 55
"
520,"3, 23995, Note_on_c, 1, 36, 0
"
521,"3, 24000, Note_on_c, 1, 41, 79
"
522,"3, 24088, Note_on_c, 1, 36, 55
"
523,"3, 24108, Note_on_c, 1, 36, 0
"
524,"3, 24115, Note_on_c, 1, 41, 0
"
525,"3, 24120, Note_on_c, 1, 48, 72
"
526,"3, 24208, Note_on_c, 1, 48, 0
"
527,"3, 24208, Note_on_c, 1, 36, 57
"
528,"3, 24225, Note_on_c, 1, 36, 0
"
529,"3, 24240, Note_on_c, 1, 42, 62
"
530,"3, 24334, Note_on_c, 1, 42, 0
"
531,"3, 24360, Note_on_c, 1, 42, 69
"
532,"3, 24468, Note_on_c, 1, 42, 0
"
533,"3, 24480, Note_on_c, 1, 43, 67
"
534,"3, 24568, Note_on_c, 1, 31, 60
"
535,"3, 24571, Note_on_c, 1, 43, 0
"
536,"3, 24599, Note_on_c, 1, 31, 0
"
537,"3, 24600, Note_on_c, 1, 43, 69
"
538,"3, 24715, Note_on_c, 1, 43, 0
"
539,"3, 24720, Note_on_c, 1, 36, 67
"
540,"3, 24840, Note_on_c, 1, 40, 64
"
541,"3, 24855, Note_on_c, 1, 36, 0
"
542,"3, 24949, Note_on_c, 1, 40, 0
"
543,"3, 24960, Note_on_c, 1, 41, 68
"
544,"3, 25074, Note_on_c, 1, 41, 0
"
545,"3, 25080, Note_on_c, 1, 43, 62
"
546,"3, 25185, Note_on_c, 1, 43, 0
"
547,"3, 25200, Note_on_c, 1, 44, 79
"
548,"3, 25288, Note_on_c, 1, 39, 55
"
549,"3, 25308, Note_on_c, 1, 39, 0
"
550,"3, 25315, Note_on_c, 1, 44, 0
"
551,"3, 25320, Note_on_c, 1, 51, 72
"
552,"3, 25408, Note_on_c, 1, 51, 0
"
553,"3, 25408, Note_on_c, 1, 39, 57
"
554,"3, 25425, Note_on_c, 1, 39, 0
"
555,"3, 25440, Note_on_c, 1, 37, 67
"
556,"3, 25541, Note_on_c, 1, 37, 0
"
557,"3, 25560, Note_on_c, 1, 35, 67
"
558,"3, 25634, Note_on_c, 1, 35, 0
"
559,"3, 25646, Note_on_c, 1, 35, 64
"
560,"3, 25675, Note_on_c, 1, 35, 0
"
561,"3, 25680, Note_on_c, 1, 33, 67
"
562,"3, 25781, Note_on_c, 1, 33, 0
"
563,"3, 25800, Note_on_c, 1, 34, 65
"
564,"3, 25901, Note_on_c, 1, 34, 0
"
565,"3, 25920, Note_on_c, 1, 39, 64
"
566,"3, 26040, Note_on_c, 1, 46, 62
"
567,"3, 26062, Note_on_c, 1, 39, 0
"
568,"3, 26160, Note_on_c, 1, 51, 68
"
569,"3, 26169, Note_on_c, 1, 46, 0
"
570,"3, 26280, Note_on_c, 1, 46, 79
"
571,"3, 26285, Note_on_c, 1, 51, 0
"
572,"3, 26364, Note_on_c, 1, 44, 55
"
573,"3, 26371, Note_on_c, 1, 46, 0
"
574,"3, 26395, Note_on_c, 1, 44, 0
"
575,"3, 26400, Note_on_c, 1, 43, 62
"
576,"3, 26491, Note_on_c, 1, 43, 0
"
577,"3, 26520, Note_on_c, 1, 43, 69
"
578,"3, 26635, Note_on_c, 1, 43, 0
"
579,"3, 26640, Note_on_c, 1, 42, 62
"
580,"3, 26734, Note_on_c, 1, 42, 0
"
581,"3, 26760, Note_on_c, 1, 42, 69
"
582,"3, 26868, Note_on_c, 1, 42, 0
"
583,"3, 26880, Note_on_c, 1, 41, 69
"
584,"3, 26959, Note_on_c, 1, 41, 0
"
585,"3, 26969, Note_on_c, 1, 29, 77
"
586,"3, 26969, Control_c, 1, 85, 34
"
587,"3, 26992, Note_on_c, 1, 29, 0
"
588,"3, 27000, Note_on_c, 1, 43, 69
"
589,"3, 27119, Note_on_c, 1, 43, 0
"
590,"3, 27120, Note_on_c, 1, 44, 49
"
591,"3, 27240, Note_on_c, 1, 44, 0
"
592,"3, 27240, Note_on_c, 1, 48, 62
"
593,"3, 27324, Note_on_c, 1, 48, 0
"
594,"3, 27329, Note_on_c, 1, 41, 67
"
595,"3, 27355, Note_on_c, 1, 41, 0
"
596,"3, 27360, Note_on_c, 1, 34, 64
"
597,"3, 27480, Note_on_c, 1, 34, 0
"
598,"3, 27480, Note_on_c, 1, 42, 63
"
599,"3, 27601, Note_on_c, 1, 42, 0
"
600,"3, 27601, Note_on_c, 1, 38, 58
"
601,"3, 27722, Note_on_c, 1, 38, 0
"
602,"3, 27722, Note_on_c, 1, 34, 76
"
603,"3, 27835, Note_on_c, 1, 34, 0
"
604,"3, 27840, Note_on_c, 1, 39, 68
"
605,"3, 27954, Note_on_c, 1, 39, 0
"
606,"3, 27960, Note_on_c, 1, 40, 62
"
607,"3, 28065, Note_on_c, 1, 40, 0
"
608,"3, 28080, Note_on_c, 1, 41, 67
"
609,"3, 28168, Note_on_c, 1, 29, 60
"
610,"3, 28168, Control_c, 1, 85, 34
"
611,"3, 28171, Note_on_c, 1, 41, 0
"
612,"3, 28199, Note_on_c, 1, 29, 0
"
613,"3, 28200, Note_on_c, 1, 41, 69
"
614,"3, 28315, Note_on_c, 1, 41, 0
"
615,"3, 28320, Note_on_c, 1, 43, 67
"
616,"3, 28408, Note_on_c, 1, 31, 60
"
617,"3, 28411, Note_on_c, 1, 43, 0
"
618,"3, 28439, Note_on_c, 1, 31, 0
"
619,"3, 28440, Note_on_c, 1, 43, 69
"
620,"3, 28555, Note_on_c, 1, 43, 0
"
621,"3, 28560, Note_on_c, 1, 44, 71
"
622,"3, 28680, Note_on_c, 1, 44, 0
"
623,"3, 28680, Note_on_c, 1, 56, 80
"
624,"3, 28720, Note_on_c, 1, 51, 64
"
625,"3, 28744, Note_on_c, 1, 56, 0
"
626,"3, 28760, Note_on_c, 1, 44, 79
"
627,"3, 28780, Note_on_c, 1, 51, 0
"
628,"3, 28795, Note_on_c, 1, 44, 0
"
629,"3, 28800, Note_on_c, 1, 46, 73
"
630,"3, 28888, Note_on_c, 1, 41, 52
"
631,"3, 28892, Note_on_c, 1, 46, 0
"
632,"3, 28907, Note_on_c, 1, 41, 0
"
633,"3, 28920, Note_on_c, 1, 48, 71
"
634,"3, 29039, Note_on_c, 1, 48, 0
"
635,"3, 29040, Note_on_c, 1, 49, 78
"
636,"3, 29118, Note_on_c, 1, 49, 0
"
637,"3, 29128, Note_on_c, 1, 41, 56
"
638,"3, 29146, Note_on_c, 1, 41, 0
"
639,"3, 29160, Note_on_c, 1, 53, 80
"
640,"3, 29240, Note_on_c, 1, 53, 0
"
641,"3, 29248, Note_on_c, 1, 41, 49
"
642,"3, 29258, Note_on_c, 1, 41, 0
"
643,"3, 29280, Note_on_c, 1, 33, 71
"
644,"3, 29400, Note_on_c, 1, 45, 54
"
645,"3, 29409, Note_on_c, 1, 33, 0
"
646,"3, 29520, Note_on_c, 1, 41, 66
"
647,"3, 29534, Note_on_c, 1, 45, 0
"
648,"3, 29640, Note_on_c, 1, 37, 72
"
649,"3, 29643, Note_on_c, 1, 41, 0
"
650,"3, 29755, Note_on_c, 1, 37, 0
"
651,"3, 29760, Note_on_c, 1, 44, 84
"
652,"3, 29849, Note_on_c, 1, 39, 35
"
653,"3, 29853, Note_on_c, 1, 44, 0
"
654,"3, 29880, Note_on_c, 1, 39, 0
"
655,"3, 29880, Note_on_c, 1, 51, 67
"
656,"3, 29985, Note_on_c, 1, 51, 0
"
657,"3, 30000, Note_on_c, 1, 48, 75
"
658,"3, 30120, Note_on_c, 1, 48, 0
"
659,"3, 30120, Note_on_c, 1, 44, 77
"
660,"3, 30171, Note_on_c, 1, 44, 0
"
661,"3, 30209, Note_on_c, 1, 39, 55
"
662,"3, 30235, Note_on_c, 1, 39, 0
"
663,"3, 30240, Note_on_c, 1, 31, 71
"
664,"3, 30360, Note_on_c, 1, 43, 54
"
665,"3, 30369, Note_on_c, 1, 31, 0
"
666,"3, 30480, Note_on_c, 1, 39, 66
"
667,"3, 30494, Note_on_c, 1, 43, 0
"
668,"3, 30600, Note_on_c, 1, 35, 72
"
669,"3, 30603, Note_on_c, 1, 39, 0
"
670,"3, 30715, Note_on_c, 1, 35, 0
"
671,"3, 30720, Note_on_c, 1, 36, 67
"
672,"3, 30809, Note_on_c, 1, 24, 60
"
673,"3, 30809, Control_c, 1, 85, 34
"
674,"3, 30811, Note_on_c, 1, 36, 0
"
675,"3, 30840, Note_on_c, 1, 24, 0
"
676,"3, 30840, Note_on_c, 1, 36, 69
"
677,"3, 30955, Note_on_c, 1, 36, 0
"
678,"3, 30960, Note_on_c, 1, 41, 67
"
679,"3, 31049, Note_on_c, 1, 29, 60
"
680,"3, 31049, Control_c, 1, 85, 34
"
681,"3, 31051, Note_on_c, 1, 41, 0
"
682,"3, 31080, Note_on_c, 1, 29, 0
"
683,"3, 31080, Note_on_c, 1, 41, 69
"
684,"3, 31195, Note_on_c, 1, 41, 0
"
685,"3, 31200, Note_on_c, 1, 42, 84
"
686,"3, 31289, Note_on_c, 1, 36, 35
"
687,"3, 31293, Note_on_c, 1, 42, 0
"
688,"3, 31320, Note_on_c, 1, 36, 0
"
689,"3, 31320, Note_on_c, 1, 48, 67
"
690,"3, 31425, Note_on_c, 1, 48, 0
"
691,"3, 31440, Note_on_c, 1, 45, 75
"
692,"3, 31560, Note_on_c, 1, 45, 0
"
693,"3, 31560, Note_on_c, 1, 42, 77
"
694,"3, 31611, Note_on_c, 1, 42, 0
"
695,"3, 31649, Note_on_c, 1, 36, 55
"
696,"3, 31675, Note_on_c, 1, 36, 0
"
697,"3, 31680, Note_on_c, 1, 31, 66
"
698,"3, 31791, Note_on_c, 1, 31, 0
"
699,"3, 31800, Note_on_c, 1, 39, 65
"
700,"3, 31905, Note_on_c, 1, 39, 0
"
701,"3, 31920, Note_on_c, 1, 42, 79
"
702,"3, 32008, Note_on_c, 1, 36, 55
"
703,"3, 32028, Note_on_c, 1, 36, 0
"
704,"3, 32035, Note_on_c, 1, 42, 0
"
705,"3, 32040, Note_on_c, 1, 48, 72
"
706,"3, 32128, Note_on_c, 1, 48, 0
"
707,"3, 32128, Note_on_c, 1, 36, 57
"
708,"3, 32145, Note_on_c, 1, 36, 0
"
709,"3, 32160, Note_on_c, 1, 41, 79
"
710,"3, 32249, Note_on_c, 1, 36, 55
"
711,"3, 32269, Note_on_c, 1, 36, 0
"
712,"3, 32275, Note_on_c, 1, 41, 0
"
713,"3, 32280, Note_on_c, 1, 48, 72
"
714,"3, 32369, Note_on_c, 1, 48, 0
"
715,"3, 32369, Note_on_c, 1, 36, 57
"
716,"3, 32386, Note_on_c, 1, 36, 0
"
717,"3, 32400, Note_on_c, 1, 40, 72
"
718,"3, 32464, Note_on_c, 1, 40, 0
"
719,"3, 32489, Note_on_c, 1, 40, 65
"
720,"3, 32520, Note_on_c, 1, 47, 58
"
721,"3, 32524, Note_on_c, 1, 40, 0
"
722,"3, 32635, Note_on_c, 1, 47, 0
"
723,"3, 32640, Note_on_c, 1, 43, 73
"
724,"3, 32729, Note_on_c, 1, 31, 50
"
725,"3, 32748, Note_on_c, 1, 43, 0
"
726,"3, 32761, Note_on_c, 1, 31, 0
"
727,"3, 32761, Note_on_c, 1, 41, 73
"
728,"3, 32842, Note_on_c, 1, 41, 0
"
729,"3, 32880, Note_on_c, 1, 42, 62
"
730,"3, 32971, Note_on_c, 1, 42, 0
"
731,"3, 33000, Note_on_c, 1, 42, 69
"
732,"3, 33115, Note_on_c, 1, 42, 0
"
733,"3, 33120, Note_on_c, 1, 41, 77
"
734,"3, 33248, Note_on_c, 1, 41, 0
"
735,"3, 33248, Note_on_c, 1, 39, 53
"
736,"3, 33355, Note_on_c, 1, 39, 0
"
737,"3, 33360, Note_on_c, 1, 40, 71
"
738,"3, 33480, Note_on_c, 1, 40, 0
"
739,"3, 33480, Note_on_c, 1, 52, 80
"
740,"3, 33520, Note_on_c, 1, 48, 64
"
741,"3, 33544, Note_on_c, 1, 52, 0
"
742,"3, 33560, Note_on_c, 1, 40, 79
"
743,"3, 33580, Note_on_c, 1, 48, 0
"
744,"3, 33595, Note_on_c, 1, 40, 0
"
745,"3, 33600, Control_c, 1, 85, 34
"
746,"3, 33600, Note_on_c, 1, 39, 72
"
747,"3, 33840, Note_on_c, 1, 34, 59
"
748,"3, 33853, Note_on_c, 1, 39, 0
"
749,"3, 33989, Note_on_c, 1, 34, 0
"
750,"3, 34046, Note_on_c, 1, 34, 66
"
751,"3, 34075, Note_on_c, 1, 34, 0
"
752,"3, 34080, Note_on_c, 1, 39, 65
"
753,"3, 34292, Note_on_c, 1, 39, 0
"
754,"3, 34320, Note_on_c, 1, 39, 65
"
755,"3, 34404, Note_on_c, 1, 39, 0
"
756,"3, 34440, Note_on_c, 1, 40, 65
"
757,"3, 34524, Note_on_c, 1, 40, 0
"
758,"3, 34560, Note_on_c, 1, 41, 65
"
759,"3, 34748, Note_on_c, 1, 41, 0
"
760,"3, 34800, Note_on_c, 1, 41, 64
"
761,"3, 34960, Note_on_c, 1, 41, 0
"
762,"3, 34960, Note_on_c, 1, 43, 63
"
763,"3, 35000, Note_on_c, 1, 44, 70
"
764,"3, 35006, Note_on_c, 1, 43, 0
"
765,"3, 35035, Note_on_c, 1, 44, 0
"
766,"3, 35040, Note_on_c, 1, 34, 67
"
767,"3, 35210, Note_on_c, 1, 34, 0
"
768,"3, 35240, Note_on_c, 1, 34, 64
"
769,"3, 35274, Note_on_c, 1, 34, 0
"
770,"3, 35280, Note_on_c, 1, 34, 65
"
771,"3, 35391, Note_on_c, 1, 34, 0
"
772,"3, 35400, Note_on_c, 1, 32, 65
"
773,"3, 35511, Note_on_c, 1, 32, 0
"
774,"3, 35526, Note_on_c, 1, 43, 71
"
775,"3, 35767, Note_on_c, 1, 43, 0
"
776,"3, 35770, Note_on_c, 1, 38, 63
"
777,"3, 35995, Note_on_c, 1, 38, 0
"
778,"3, 36000, Note_on_c, 1, 36, 68
"
779,"3, 36173, Note_on_c, 1, 36, 0
"
780,"3, 36208, Note_on_c, 1, 36, 76
"
781,"3, 36240, Note_on_c, 1, 43, 60
"
782,"3, 36258, Note_on_c, 1, 36, 0
"
783,"3, 36408, Note_on_c, 1, 43, 0
"
784,"3, 36448, Note_on_c, 1, 43, 57
"
785,"3, 36475, Note_on_c, 1, 43, 0
"
786,"3, 36480, Note_on_c, 1, 41, 67
"
787,"3, 36720, Note_on_c, 1, 41, 0
"
788,"3, 36720, Note_on_c, 1, 48, 67
"
789,"3, 36906, Note_on_c, 1, 48, 0
"
790,"3, 36928, Note_on_c, 1, 45, 62
"
791,"3, 36955, Note_on_c, 1, 45, 0
"
792,"3, 36960, Note_on_c, 1, 46, 70
"
793,"3, 37195, Note_on_c, 1, 46, 0
"
794,"3, 37200, Note_on_c, 1, 41, 74
"
795,"3, 37408, Note_on_c, 1, 34, 52
"
796,"3, 37415, Note_on_c, 1, 41, 0
"
797,"3, 37419, Note_on_c, 1, 34, 0
"
798,"3, 37440, Note_on_c, 1, 39, 70
"
799,"3, 37675, Note_on_c, 1, 39, 0
"
800,"3, 37680, Note_on_c, 1, 34, 74
"
801,"3, 37884, Note_on_c, 1, 27, 52
"
802,"3, 37884, Control_c, 1, 85, 34
"
803,"3, 37895, Note_on_c, 1, 34, 0
"
804,"3, 37895, Note_on_c, 1, 27, 0
"
805,"3, 37920, Note_on_c, 1, 36, 72
"
806,"3, 38160, Note_on_c, 1, 31, 59
"
807,"3, 38173, Note_on_c, 1, 36, 0
"
808,"3, 38309, Note_on_c, 1, 31, 0
"
809,"3, 38366, Note_on_c, 1, 31, 66
"
810,"3, 38395, Note_on_c, 1, 31, 0
"
811,"3, 38400, Note_on_c, 1, 41, 68
"
812,"3, 38573, Note_on_c, 1, 41, 0
"
813,"3, 38608, Note_on_c, 1, 41, 76
"
814,"3, 38640, Note_on_c, 1, 48, 60
"
815,"3, 38658, Note_on_c, 1, 41, 0
"
816,"3, 38808, Note_on_c, 1, 48, 0
"
817,"3, 38848, Note_on_c, 1, 48, 57
"
818,"3, 38875, Note_on_c, 1, 48, 0
"
819,"3, 38880, Note_on_c, 1, 41, 65
"
820,"3, 39106, Note_on_c, 1, 41, 0
"
821,"3, 39120, Note_on_c, 1, 39, 80
"
822,"3, 39320, Note_on_c, 1, 39, 0
"
823,"3, 39320, Note_on_c, 1, 27, 50
"
824,"3, 39320, Control_c, 1, 85, 34
"
825,"3, 39339, Note_on_c, 1, 27, 0
"
826,"3, 39360, Note_on_c, 1, 38, 66
"
827,"3, 39520, Note_on_c, 1, 40, 60
"
828,"3, 39526, Note_on_c, 1, 38, 0
"
829,"3, 39560, Note_on_c, 1, 41, 70
"
830,"3, 39563, Note_on_c, 1, 40, 0
"
831,"3, 39595, Note_on_c, 1, 41, 0
"
832,"3, 39600, Note_on_c, 1, 31, 65
"
833,"3, 39826, Note_on_c, 1, 31, 0
"
834,"3, 39840, Note_on_c, 1, 36, 66
"
835,"3, 40000, Note_on_c, 1, 38, 60
"
836,"3, 40006, Note_on_c, 1, 36, 0
"
837,"3, 40040, Note_on_c, 1, 39, 70
"
838,"3, 40043, Note_on_c, 1, 38, 0
"
839,"3, 40075, Note_on_c, 1, 39, 0
"
840,"3, 40080, Note_on_c, 1, 41, 71
"
841,"3, 40143, Note_on_c, 1, 41, 0
"
842,"3, 40168, Note_on_c, 1, 41, 61
"
843,"3, 40200, Note_on_c, 1, 48, 63
"
844,"3, 40208, Note_on_c, 1, 41, 0
"
845,"3, 40315, Note_on_c, 1, 48, 0
"
846,"3, 40320, Note_on_c, 1, 41, 67
"
847,"3, 40560, Note_on_c, 1, 41, 0
"
848,"3, 40560, Note_on_c, 1, 48, 67
"
849,"3, 40746, Note_on_c, 1, 48, 0
"
850,"3, 40768, Note_on_c, 1, 45, 62
"
851,"3, 40795, Note_on_c, 1, 45, 0
"
852,"3, 40800, Note_on_c, 1, 46, 65
"
853,"3, 41012, Note_on_c, 1, 46, 0
"
854,"3, 41040, Note_on_c, 1, 34, 65
"
855,"3, 41151, Note_on_c, 1, 34, 0
"
856,"3, 41160, Note_on_c, 1, 34, 65
"
857,"3, 41271, Note_on_c, 1, 34, 0
"
858,"3, 41280, Note_on_c, 1, 39, 72
"
859,"3, 41520, Note_on_c, 1, 34, 59
"
860,"3, 41533, Note_on_c, 1, 39, 0
"
861,"3, 41669, Note_on_c, 1, 34, 0
"
862,"3, 41726, Note_on_c, 1, 34, 66
"
863,"3, 41755, Note_on_c, 1, 34, 0
"
864,"3, 41760, Note_on_c, 1, 39, 64
"
865,"3, 41968, Note_on_c, 1, 39, 0
"
866,"3, 41968, Note_on_c, 1, 39, 66
"
867,"3, 41995, Note_on_c, 1, 39, 0
"
868,"3, 42000, Note_on_c, 1, 39, 65
"
869,"3, 42111, Note_on_c, 1, 39, 0
"
870,"3, 42120, Note_on_c, 1, 40, 65
"
871,"3, 42231, Note_on_c, 1, 40, 0
"
872,"3, 42240, Note_on_c, 1, 41, 68
"
873,"3, 42413, Note_on_c, 1, 41, 0
"
874,"3, 42448, Note_on_c, 1, 41, 76
"
875,"3, 42480, Note_on_c, 1, 48, 60
"
876,"3, 42498, Note_on_c, 1, 41, 0
"
877,"3, 42648, Note_on_c, 1, 48, 0
"
878,"3, 42688, Note_on_c, 1, 48, 57
"
879,"3, 42715, Note_on_c, 1, 48, 0
"
880,"3, 42720, Note_on_c, 1, 34, 65
"
881,"3, 42932, Note_on_c, 1, 34, 0
"
882,"3, 42960, Note_on_c, 1, 34, 65
"
883,"3, 43071, Note_on_c, 1, 34, 0
"
884,"3, 43080, Note_on_c, 1, 32, 65
"
885,"3, 43164, Note_on_c, 1, 32, 0
"
886,"3, 43206, Note_on_c, 1, 43, 71
"
887,"3, 43447, Note_on_c, 1, 43, 0
"
888,"3, 43450, Note_on_c, 1, 38, 63
"
889,"3, 43675, Note_on_c, 1, 38, 0
"
890,"3, 43680, Note_on_c, 1, 43, 61
"
891,"3, 43764, Note_on_c, 1, 31, 73
"
892,"3, 43770, Note_on_c, 1, 43, 0
"
893,"3, 43920, Note_on_c, 1, 37, 61
"
894,"3, 43930, Note_on_c, 1, 31, 0
"
895,"3, 44155, Note_on_c, 1, 37, 0
"
896,"3, 44160, Note_on_c, 1, 36, 65
"
897,"3, 44386, Note_on_c, 1, 36, 0
"
898,"3, 44400, Note_on_c, 1, 46, 65
"
899,"3, 44594, Note_on_c, 1, 46, 0
"
900,"3, 44608, Note_on_c, 1, 35, 66
"
901,"3, 44635, Note_on_c, 1, 35, 0
"
902,"3, 44640, Note_on_c, 1, 36, 65
"
903,"3, 44866, Note_on_c, 1, 36, 0
"
904,"3, 44880, Note_on_c, 1, 39, 65
"
905,"3, 45092, Note_on_c, 1, 39, 0
"
906,"3, 45120, Note_on_c, 1, 44, 68
"
907,"3, 45293, Note_on_c, 1, 44, 0
"
908,"3, 45328, Note_on_c, 1, 44, 76
"
909,"3, 45360, Note_on_c, 1, 39, 60
"
910,"3, 45378, Note_on_c, 1, 44, 0
"
911,"3, 45528, Note_on_c, 1, 39, 0
"
912,"3, 45568, Note_on_c, 1, 39, 57
"
913,"3, 45595, Note_on_c, 1, 39, 0
"
914,"3, 45600, Note_on_c, 1, 37, 64
"
915,"3, 45840, Note_on_c, 1, 44, 67
"
916,"3, 45849, Note_on_c, 1, 37, 0
"
917,"3, 46048, Note_on_c, 1, 44, 0
"
918,"3, 46048, Note_on_c, 1, 37, 64
"
919,"3, 46070, Note_on_c, 1, 37, 0
"
920,"3, 46080, Note_on_c, 1, 39, 71
"
921,"3, 46302, Note_on_c, 1, 39, 0
"
922,"3, 46320, Note_on_c, 1, 46, 56
"
923,"3, 46546, Note_on_c, 1, 46, 0
"
924,"3, 46560, Note_on_c, 1, 41, 71
"
925,"3, 46782, Note_on_c, 1, 41, 0
"
926,"3, 46800, Note_on_c, 1, 48, 56
"
927,"3, 47026, Note_on_c, 1, 48, 0
"
928,"3, 47040, Note_on_c, 1, 41, 71
"
929,"3, 47262, Note_on_c, 1, 41, 0
"
930,"3, 47280, Note_on_c, 1, 48, 56
"
931,"3, 47506, Note_on_c, 1, 48, 0
"
932,"3, 47520, Note_on_c, 1, 41, 65
"
933,"3, 47746, Note_on_c, 1, 41, 0
"
934,"3, 47760, Note_on_c, 1, 34, 65
"
935,"3, 47986, Note_on_c, 1, 34, 0
"
936,"3, 48000, Note_on_c, 1, 39, 64
"
937,"3, 48208, Note_on_c, 1, 39, 0
"
938,"3, 48208, Note_on_c, 1, 39, 66
"
939,"3, 48235, Note_on_c, 1, 39, 0
"
940,"3, 48240, Note_on_c, 1, 35, 64
"
941,"3, 48448, Note_on_c, 1, 35, 0
"
942,"3, 48448, Note_on_c, 1, 35, 66
"
943,"3, 48475, Note_on_c, 1, 35, 0
"
944,"3, 48480, Note_on_c, 1, 41, 65
"
945,"3, 48706, Note_on_c, 1, 41, 0
"
946,"3, 48720, Note_on_c, 1, 34, 65
"
947,"3, 48831, Note_on_c, 1, 34, 0
"
948,"3, 48840, Note_on_c, 1, 34, 65
"
949,"3, 48951, Note_on_c, 1, 34, 0
"
950,"3, 48960, Note_on_c, 1, 39, 68
"
951,"3, 49133, Note_on_c, 1, 39, 0
"
952,"3, 49168, Note_on_c, 1, 39, 76
"
953,"3, 49200, Note_on_c, 1, 46, 60
"
954,"3, 49218, Note_on_c, 1, 39, 0
"
955,"3, 49368, Note_on_c, 1, 46, 0
"
956,"3, 49408, Note_on_c, 1, 46, 57
"
957,"3, 49435, Note_on_c, 1, 46, 0
"
958,"3, 49440, Note_on_c, 1, 39, 65
"
959,"3, 49634, Note_on_c, 1, 39, 0
"
960,"3, 49648, Note_on_c, 1, 38, 66
"
961,"3, 49675, Note_on_c, 1, 38, 0
"
962,"3, 49680, Note_on_c, 1, 39, 65
"
963,"3, 49788, Note_on_c, 1, 39, 0
"
